#Frame        chi1:41      chi2:41
     282     -74.6546      98.2757
     283     -61.8435      82.1715
     284     -59.2067     108.4368
     285     -80.2686     112.4843
     286     -82.2133     112.9314
     287     -69.9243     120.9019
     288     -71.7024     115.0675
     289     -83.9372     111.1816
     290     -63.4991      95.3850
     291     -73.5454     111.5751
     292     -69.7554      81.9804
     293     -57.5944      98.0382
     294     -70.3337      94.5442
     295     -82.4940     102.8797
     296     -54.5103      94.8702
     297     -64.0870      82.6596
     298     -74.7021      97.9896
     299     -76.5783     111.3078
     300     -62.8967      93.9320
     301     -61.0149     103.9364
     302     -63.9638     104.0831
     303     -70.2162     105.2019
     304     -68.7630     102.0668
     305     -79.8972     115.0313
     306     -81.3603     104.5167
     307     -67.4920      91.5637
     308     -78.6883     111.4975
     309     -65.2829      96.0338
     310     -68.5078      82.8636
     311     -73.8131      96.6536
     312     -79.6556      92.6655
     313     -66.2311      84.6388
     314     -76.5094     114.8390
     315     -59.3142      85.2560
     316     -78.6713      88.4385
     317     -63.7354     117.3180
     318     -73.8653      87.8682
     319     -80.8457      80.1599
     320     -74.3923      78.4449
     321     -76.7011     110.3330
     322     -77.0025      99.2854
     323     -83.0584      89.7601
     324     -73.9901     116.0352
     325     -60.7737      81.1356
     326     -80.1085      94.7904
     327     -79.2250      91.0906
     328     -71.8376     113.3302
     329     -71.4060      92.2223
     330     -64.3341      82.2267
     331     -70.7176      95.2798
     332     -63.3044      74.7973
     333     -89.3917      96.0258
     334     -75.5552     100.6310
     335     -68.8234      93.2608
     336     -67.2178      99.8641
     337     -75.6584      92.6787
     338     -86.1845     103.5967
     339     -63.8120      81.9613
     340     -70.5740     106.1317
     341     -75.2896      86.8838
     342     -40.9767      84.2417
     343     -69.2730      96.0810
     344     -92.3828     111.1311
     345     -74.0713      85.2367
     346     -86.8688     100.8357
     347     -69.7371     111.7140
     348     -74.1275      97.0362
     349     -72.3350     120.0607
     350     -78.6984     107.8040
     351     -73.4948     110.5096
     352     -82.4905      79.1568
     353     -79.3325      98.7557
     354     -62.3667      91.3891
     355     -79.2202     101.1803
     356     -71.6173      93.4575
     357     -73.3313      84.2636
     358     -64.0773      74.2814
     359     -76.4569      89.6241
     360     -50.6598      80.2211
     361     -82.4442      95.7342
     362     -71.6238      90.2885
     363     -59.4065      87.4719
     364     -62.8680     103.8513
     365     -69.8778      71.5648
     366     -75.6675      98.6911
     367     -56.9157      94.5592
     368     -58.5296      95.7048
     369     -65.4823      80.8753
     370     -72.4676      95.3195
     371     -75.9926     114.0331
     372     -73.5432      83.3948
     373     -61.8043     100.1153
     374     -74.2488      92.3558
     375     -74.5311     100.6967
     376     -82.0810      99.9429
     377     -73.9813      93.1053
     378     -91.0211      98.2833
     379     -81.5613      87.4386
     380     -87.4151     108.5961
     381     -72.6144     102.6079
     382     -68.6661      90.1388
     383     -84.9526     110.0775
     384     -74.8100      76.6569
     385     -88.6964     106.3701
     386     -77.3664      89.2976
     387     -59.9560      96.3729
     388     -73.6533      97.2919
     389     -74.3479      76.4757
     390     -80.3189      91.3434
     391     -80.0161      82.5728
     392     -81.8933      93.0170
     393     -66.7183      95.8400
     394     -58.9130      77.5522
     395     -49.3793     111.5551
     396     -56.7040      93.8085
     397     -57.3604      86.9798
     398     -50.5314      89.6793
     399     -59.0169      95.5964
     400     -69.4622     115.0994
     401     -73.2944      96.7259
     402     -74.0049     113.4896
     403     -65.7250     118.2790
     404     -77.3381     114.3461
     405     -75.0051     103.5597
     406     -81.0357      97.3238
     407     -66.6947     100.3841
     408     -74.2424      97.5586
     409     -63.5712      95.1440
     410     -77.3285      82.0335
     411     -60.5742      89.7881
     412     -72.0641      96.3577
     413     -72.7506      94.5656
     414     -71.5340      94.3547
     415     -63.1112      96.8302
     416     -78.2707     104.5198
     417     -88.2311      83.0166
     418     -67.7508      72.0753
     419     -70.7788      95.9065
     420     -65.5361      79.4729
     421     -83.1994     103.7499
     422     -80.2258      81.0957
     423     -70.8788      74.6669
     424     -77.7374      82.1306
     425     -67.7678      77.1636
     426     -85.4760      85.7047
     427     -64.8982     108.1000
     428     -57.6142      84.1927
     429     -54.2755      88.8532
     430     -72.4712      75.4093
     431     -70.7491      72.0646
     432     -77.7069     108.7097
     433     -72.5385      77.4019
     434     -65.7174      99.9313
     435     -74.7377      83.3120
     436     -65.5843     105.9158
     437     -68.8814     107.2312
     438     -75.6888     111.4983
     439     -68.8421      85.8856
     440     -79.7019      90.7839
     441     -76.9725     109.9237
     442     -91.3607      98.7559
     443     -67.0381      82.1156
     444     -68.7929      99.0234
     445     -75.1981      80.7274
     446     -71.6693      76.1962
     447     -51.5759      88.1925
     448     -55.2955      89.7973
     449     -74.6963     101.0485
     450     -74.8267     101.1838
     451     -88.5216      95.5011
     452     -64.2478      92.7032
     453     -79.3332      79.6373
     454     -56.2929      91.6838
     455     -54.8511      92.1078
     456     -81.2649     103.1134
     457     -82.0014      83.2168
     458     -73.0396     106.6251
     459     -65.9667      96.8202
     460     -53.8831      79.7354
     461     -63.1818      83.9229
     462     -81.4345      95.8485
     463     -73.0754      83.3150
     464     -62.2846     104.0800
     465     -69.8166     101.4465
     466     -70.5753      92.1646
     467     -72.1782      97.7190
     468     -68.8421     101.3722
     469     -70.0448     118.9951
     470     -80.7557     127.8317
     471     -82.8473      99.4711
     472     -61.4553      81.9976
     473     -60.8278      83.5695
     474     -79.3610     104.0030
     475     -89.0963      76.7985
     476     -77.1562      87.1107
     477     -74.2168      92.2479
     478     -84.8467     108.3968
     479     -70.8707     103.3219
     480     -70.0142      94.3971
     481     -66.4818      77.9046
     482     -75.2426     102.2441
     483     -74.3242      93.7918
     484     -72.1373      80.0286
     485     -86.6034     113.6890
     486     -65.4211     100.3133
     487     -63.0301      91.1517
     488     -71.5414      82.7890
     489     -64.7862      96.8555
     490     -65.0406      88.9886
     491     -75.0973      95.7362
     492     -65.1638     109.5697
     493     -74.5874      95.7459
     494     -70.2162      95.6393
     495     -76.9660      81.2476
     496     -73.1472      87.0148
     497     -68.1837      90.5939
     498     -65.6135     103.6970
     499     -69.7587      91.0579
     500     -75.8701      97.5344
     501     -65.2131      86.6681
     502     -72.6193      86.9767
     503     -77.5438     101.4446
     504     -72.7144     109.2519
     505     -64.1454      98.2651
     506     -70.1455      89.8288
     507     -84.4607      90.8702
     508     -70.4610      74.6569
     509     -70.6549     100.0796
     510     -92.5664      97.4619
     511     -74.5893      96.7314
     512     -68.3089      97.6707
     513     -74.2091      86.2061
     514     -69.6891     105.3068
     515     -75.8308      86.1778
     516     -65.8616      89.9539
     517     -91.4532      90.4696
     518     -69.9449     104.7597
     519     -78.8331      87.5234
     520     -71.0000      96.0670
     521     -72.2725      92.5600
     522     -85.0392     130.2775
     523     -81.6484     104.4133
     524     -71.1102      92.2562
     525     -78.3076      75.0589
     526     -81.6905     102.5584
     527     -66.2643      85.2775
     528     -80.8813     103.6587
     529     -76.2966      89.7271
     530     -74.4770     103.7644
     531     -71.5640      85.0173
     532     -72.5570      82.2987
     533     -70.9960     100.4945
     534     -74.1744      93.7609
     535     -76.5568     107.6885
     536     -87.7842     113.7206
     537     -59.1877     104.4673
     538     -67.7809     109.1054
     539     -75.3924     112.5123
     540     -70.0345     101.7699
     541     -58.3339      85.4840
     542     -79.4885      93.1686
     543     -53.5456     102.3187
     544     -72.1828     107.1291
     545     -83.4178      96.5395
     546     -77.8044      84.6965
     547     -63.1433      92.3414
     548     -84.7155      92.0905
     549     -66.9579      95.1179
     550     -81.3670      94.7252
     551     -55.6579     110.1011
     552     -73.0054     102.9354
     553     -80.2225      92.9169
     554     -62.6545      94.6820
     555     -76.7487     103.2665
     556     -76.2835      92.6153
     557     -66.5033      93.2287
     558     -68.0261      91.6949
     559     -79.3178      80.1020
     560     -65.4208      97.6338
     561     -86.3962     104.8237
     562     -72.7188      93.1348
     563     -69.8528      93.9254
     564     -74.2834     103.5357
     565     -72.4940     102.9691
     566     -65.2964      97.6904
     567     -85.6000      88.9091
     568     -78.0301      91.2630
     569     -61.0273      96.7713
     570     -76.8085     106.9678
     571     -66.3160     105.0764
     572     -71.6643     107.9203
     573     -60.2121      91.8008
     574     -74.7264      91.5858
     575     -73.3805      85.0025
     576     -69.3713      97.0351
     577     -71.0233      89.6384
     578     -71.8705     104.0772
     579     -85.1465      79.9351
     580     -98.6601     120.3819
     581     -78.2423     101.8228
     582     -59.4469     109.7219
     583     -73.3247      87.8920
     584     -77.2792      84.9911
     585     -65.7546      96.6362
     586     -82.3754      81.4093
     587     -73.2933      93.4894
     588     -87.4056     101.3276
     589     -86.1127     110.8475
     590     -64.0171      84.5534
     591     -52.3576     102.3260
     592     -72.4952      91.7744
     593     -62.3780      80.0822
     594     -69.5604     103.5417
     595     -83.2108      78.9574
     596     -71.2194      72.8903
     597     -75.3740     114.4355
     598     -79.9141     103.5634
     599     -72.4223      98.4225
     600     -81.8511     104.4734
     601     -80.0860      99.1390
     602     -65.5385     102.5858
     603     -63.7313      85.0413
     604     -68.9522     121.8086
     605     -71.5092     107.8913
     606     -69.2036     115.1451
     607     -61.5061      80.7622
     608     -61.8919     100.5761
     609     -70.4533      91.9630
     610     -92.1296     112.1451
     611     -72.0485      99.3419
     612     -67.6510     101.6966
     613     -60.6656      79.5614
     614     -78.7967     111.6270
     615     -74.9075     105.2796
     616     -69.3041      93.2661
     617     -79.2029      85.9587
     618     -74.4523      93.0238
     619     -65.9214     112.5836
     620     -67.2207      85.3344
     621     -73.0584      96.6072
     622     -68.1047     109.1214
     623     -87.9503     112.4277
     624     -69.9030     101.0985
     625     -67.8866      96.6491
     626     -63.5670     109.4467
     627     -82.1137     110.3835
     628     -64.2495      96.1206
     629     -80.7768      91.5540
     630     -76.0098      82.6301
     631     -64.1281      90.7324
     632     -82.4967     112.7981
     633     -54.5135      83.8671
     634     -81.1347      93.6894
     635     -81.9626      89.8477
     636     -79.4550      90.1138
     637     -77.9778     111.2009
     638     -82.2941      88.5484
     639     -72.2058      98.9686
     640     -87.8841     111.6953
     641     -76.9426      91.4216
     642     -73.0081     100.3189
     643     -77.3601      86.3965
     644     -66.1952      95.0732
     645     -71.1673     102.4700
     646     -77.9653     113.5695
     647     -74.4356      88.6763
     648     -72.7324      77.5578
     649     -81.6705     107.7116
     650     -58.6901      86.9329
     651     -59.7823      93.9405
     652     -77.4774      91.0710
     653     -74.5754      86.1666
     654     -82.8593      95.6857
     655     -60.2825      99.5109
     656     -71.3759      83.3385
     657     -72.5366     107.6821
     658     -60.4357      82.7830
     659     -87.0697      99.8687
     660     -79.8907      82.3747
     661     -69.2404      74.2062
     662     -68.0259      90.8370
     663     -80.2236      77.4688
     664     -58.5508     104.4792
     665     -64.8869      83.5562
     666     -84.4277      98.4831
     667     -82.8797     100.9221
     668     -77.3940      85.1158
     669     -81.7440      86.3499
     670     -65.1918      77.0214
     671     -76.0351      84.6656
     672     -73.3323      93.0035
     673     -70.7352      72.6994
     674     -69.9496     115.5303
     675     -71.6404      88.9006
     676     -70.8933     104.3564
     677     -70.0419     117.2884
     678     -82.4672      89.8195
     679     -74.5630      93.0378
     680     -72.1809      90.1559
     681     -63.8785     101.6088
     682     -65.3470      92.3546
     683     -69.4964     123.1759
     684     -66.1141      90.6112
     685     -62.0137      96.0364
     686     -84.2294      99.3748
     687     -65.0550     100.0346
     688     -73.0279     105.1431
     689     -68.2846      87.7529
     690     -66.1338      90.4181
     691     -61.7068     107.2660
     692     -71.7697      92.1219
     693     -68.2159      94.8482
     694     -76.2987      91.9024
     695     -61.9591      90.1224
     696     -73.9891      90.4383
     697     -60.7678     101.6589
     698     -65.9568      99.6363
     699     -64.0894     102.6797
     700     -58.2837      92.1906
     701     -67.0323     105.4026
     702     -66.3892      77.8496
     703     -69.4148     110.4057
     704     -66.9189      90.6941
     705     -59.2771      95.8182
     706     -88.4272     101.7484
     707     -66.1198     103.2970
     708     -70.0484      97.5540
     709     -66.5284      92.2345
     710     -69.4090      91.7566
     711     -60.6158      91.4752
     712     -54.9074      97.0484
     713     -71.5856     104.4309
     714     -69.1188      89.5075
     715     -66.3391     100.7749
     716     -65.2387     105.8285
     717     -75.1889      86.2053
     718     -70.9128     108.8806
     719     -67.6683      92.3145
     720     -75.4912     101.3137
     721     -71.5454      99.5146
     722     -75.2818     106.5261
     723     -69.3719      95.6466
     724     -69.6838     101.4116
     725     -81.8822     102.0556
     726     -80.8892      92.0404
     727     -76.9186      94.4256
     728     -66.7675     109.9099
     729     -73.2507     112.3533
     730     -73.9682     105.4906
     731     -70.8500     103.1640
     732     -96.4862     106.3059
     733     -81.9246      98.4214
     734     -81.1682     105.5221
     735     -64.5990      96.7980
     736     -55.9993      87.9339
     737     -64.1583      99.4736
     738     -70.5659     104.0326
     739     -66.8410      89.4324
     740     -58.1096      85.0000
     741     -79.8695      94.9107
     742     -73.5207      92.2393
     743     -60.8669      87.2779
     744     -73.1795     104.3741
     745     -60.8568      94.4830
     746     -70.4488      98.3994
     747     -69.6685      82.7262
     748     -78.9493      93.1648
     749     -80.3022      99.1044
     750     -70.5215     109.7619
     751     -68.3508     102.1659
     752     -62.8187      82.9619
     753     -69.6766     102.7392
     754     -74.4896      94.6955
     755     -69.3578      97.1506
     756     -76.9963     104.5455
     757     -93.3709      98.1507
     758     -74.7301     123.5632
     759     -77.4256     123.4643
     760     -60.2110      98.0436
     761     -87.2834     105.7978
     762     -75.2669     110.9703
     763     -64.4863     118.4424
     764     -92.8532     109.5275
     765     -86.7660      79.3393
     766     -85.7650     100.7786
     767     -70.4820      93.5402
     768     -74.0355     110.7094
     769     -70.3272      91.5717
     770     -73.8901      90.3010
     771     -71.2961      96.9622
     772     -54.4555      97.2941
     773     -75.4601      98.5006
     774     -66.2519     109.5460
     775     -63.2120      96.6991
     776     -72.5392     104.3094
     777     -73.4390      91.2202
     778     -69.4411      98.3116
     779     -68.5828      84.7842
     780     -87.1035      95.9794
     781     -78.3514     105.4486
     782     -89.0029     113.7474
     783     -65.2758     102.7385
     784     -77.5152     100.1018
     785     -54.0849      89.7665
     786     -72.4479     103.4829
     787     -74.5112     108.0899
     788     -76.1533      81.5975
     789     -72.0899     117.9226
     790     -70.5098     106.1583
     791     -66.3844      77.3415
     792     -68.5127     100.6771
     793     -70.2809     108.7460
     794     -82.6035     101.9589
     795     -79.3184      89.2751
     796     -60.9383      91.5965
     797     -72.9164      87.1694
     798     -64.0919      96.0311
     799     -74.1146      93.3443
     800     -83.2086     102.3821
     801     -80.8457      85.7369
     802     -67.0537      94.7876
     803     -71.5951      80.8392
     804     -85.4448      93.1266
     805     -67.2320      97.0916
     806     -69.2888     101.9408
     807     -79.4688      80.1697
     808     -73.6208      81.9165
     809     -89.6258      88.5500
     810     -78.7843      93.2215
     811     -87.0663     103.7423
     812     -66.4685      93.7163
     813     -80.1570     102.6480
     814     -65.7801      85.5634
     815     -63.7137      98.7316
     816     -74.4003      86.3607
     817     -70.5484     112.1101
     818     -69.7027      80.8825
     819     -67.4228      88.9035
     820     -65.9943      93.6907
     821     -85.2910      96.3877
     822     -68.5460     105.9976
     823     -76.7043      87.4874
     824     -79.1808      79.8337
     825     -62.8420      99.1273
     826     -73.0557      97.6241
     827     -87.5295     103.6943
     828     -71.6825      88.0341
     829     -84.0522      82.3819
     830     -74.4921      86.5857
     831     -82.4989     130.6829
     832     -74.4612     112.2672
     833     -82.3456     102.5522
     834     -73.0050      86.7360
     835     -60.8523      89.1386
     836     -74.1172     115.5054
     837     -64.9189     103.6411
     838     -75.2785      74.6133
     839     -65.0624      96.1637
     840     -66.9934      91.9992
     841     -79.0487      97.3218
     842     -72.1356      94.9201
     843     -71.1320     102.1809
     844     -60.7103      86.7584
     845     -78.3948      85.4607
     846     -79.3489      85.3111
     847     -71.6449      90.2312
     848     -82.8644     101.6577
     849     -67.8585      92.1748
     850     -76.8161     108.1633
     851     -71.2875      98.9623
     852     -62.9422      91.2437
     853     -65.1173     107.9052
     854     -77.4061     105.5906
     855     -78.4306     113.4843
     856     -72.0467      98.0724
     857     -76.2521     100.7383
     858     -67.7712      80.8486
     859     -72.6052      72.2106
     860     -87.6593      97.6151
     861     -84.1446      93.2523
     862     -75.0827      97.4153
     863     -62.3973      88.7403
     864     -79.1349      80.8638
     865     -48.3890     102.4658
     866     -83.4706      93.4182
     867     -79.2391      88.0885
     868     -78.3267      85.6825
     869     -61.9722      82.5946
     870     -58.2224      96.9366
     871     -68.4571      92.7042
     872     -85.8165      87.8656
     873     -81.1564      95.2789
     874     -75.5722      98.1083
     875     -68.5560     103.8266
     876     -76.4421      74.4003
     877     -66.5004      79.4668
     878     -81.3873      88.5133
     879     -78.2647     105.0184
     880     -84.8863     110.6061
     881     -75.1627      83.2384
     882     -84.9699      80.2313
     883     -77.2919     100.2822
     884     -76.0388      94.2038
     885     -64.1417     124.2395
     886     -73.9660      98.6214
     887     -80.4011      97.3756
     888     -67.5400     111.4010
     889     -58.8651      99.3695
     890     -84.1241      72.0631
     891     -69.8347     108.1257
     892     -77.2366      86.8922
     893     -73.7356      89.2494
     894     -71.2646      98.1559
     895     -86.7243      75.0824
     896     -76.0742      66.5030
     897     -79.6120      99.2577
     898     -77.3240      93.1914
     899     -71.3666     109.8529
     900     -78.4104     106.3809
     901     -78.8760     105.0081
     902     -48.8550     105.8263
     903     -75.2571     106.7916
     904     -63.8543     106.4162
     905     -78.7755     111.4667
     906     -56.9353     100.3335
     907     -84.8419     106.6594
     908     -79.6422      87.6555
     909     -69.1181     105.1843
     910     -77.7722      99.8175
     911     -88.4151      89.1434
     912     -62.4641      84.5962
     913     -70.4524      77.6253
     914     -77.2659      98.0654
     915     -81.8043      89.4253
     916     -73.3056     102.2963
     917     -72.0509     106.9958
     918     -60.3007      88.0364
     919     -76.0155      92.8571
     920     -62.6506      99.6962
     921     -77.6364      90.1903
     922     -65.1626     107.7778
     923     -82.6492      94.8202
     924     -77.6306      78.4778
     925     -74.7321     103.8394
     926     -73.7589      89.1313
     927     -77.7502      81.8175
     928     -68.1237      88.9449
     929     -72.1130      87.3128
     930     -76.8906      87.3105
     931     -71.4411      82.0826
     932     -67.3735     104.4195
     933     -65.3631     110.6127
     934     -68.0523      89.3913
     935     -71.9001      79.5134
     936     -77.9881      98.5665
     937     -78.1502      88.0914
     938     -79.5177      69.3813
     939     -75.7694      91.8150
     940     -62.0171      98.5831
     941     -72.7640      97.5617
     942     -81.2063      92.5318
     943     -81.6176      90.9739
     944     -72.6450      79.7560
     945     -63.3389      78.8320
     946     -54.5031     101.3755
     947     -68.7291      97.0747
     948     -73.3748      91.7714
     949     -69.7244      86.6860
     950     -84.1327      90.4211
     951     -69.6967      79.3944
     952     -64.1594      98.6743
     953     -59.9128      94.4200
     954     -71.8627     112.2819
     955     -74.8386      80.5055
     956     -59.7995      88.6752
     957     -91.4885      80.1947
     958     -69.4029     101.9770
     959     -60.9055      95.2160
     960     -72.4592      84.7444
     961     -64.5150     101.2034
     962     -68.5348     107.7915
     963     -71.4624     102.4866
     964     -62.8146      87.6414
     965     -65.3661      90.8675
     966     -76.3226      91.5394
     967     -85.0930      93.6606
     968     -72.0191      94.7067
     969     -81.2958      83.8385
     970     -84.4997     112.6607
     971     -68.2696      86.4277
     972     -80.1068      86.4100
     973     -93.1746      97.1278
     974     -73.6489      98.9282
     975     -64.5189     103.0494
     976     -79.0223      84.6382
     977     -57.1427      96.3163
     978     -79.9069      98.5709
     979     -85.1674     102.8956
     980     -77.2249      94.8955
     981     -74.8361      89.5302
     982     -65.5181     102.2952
     983     -74.1371     111.2183
     984     -67.1869     102.4015
     985     -80.8537      91.6224
     986     -71.0985      84.1856
     987     -69.8189      84.7186
     988     -90.5482      99.5479
     989     -69.8735      95.4007
     990     -58.0731      91.2973
     991     -79.9447      88.7220
     992     -69.1884     101.0455
     993     -89.7068      98.2829
     994     -70.3657      75.6037
     995     -83.5980      90.8779
     996     -59.6562      83.0675
     997     -71.6093      95.4207
