#Frame     o_angle_m1   o_angle_m2
     986       6.0025       6.5545
     987       2.9094       7.4789
     988       2.3092       3.9670
     989       5.4224       4.7430
     990       3.4364       7.4956
     991       2.8590       7.0011
     992       5.7079       5.7270
     993       3.4612       6.3855
     994       3.3960       3.6275
     995       4.2084       4.1991
     996       5.4799       4.6944
     997       4.4785       3.0230
     998       4.6028       5.3613
     999       4.1552       6.6540
    1000       3.5998       5.6729
