Using WEST data from '/ix/lchong/dty7/d1d2/2kod/o_angle/2d_min_1_2_ss_v00/west.h5'
    1721          82     3.4267361397337e-80           14.3836           13.6327
    1722           7     8.5668403493343e-81           14.0654           14.8556
    1724          85     5.9242612750526e-76           13.8705           14.9785
    1724          87     5.9242612750526e-76           13.9609           14.0789
    1725           6     1.4810653187631e-76           14.8754           13.9226
    1725          86     1.4810653187631e-76           14.9213           14.7345
    1734           1     2.1551518374026e-77           13.9648           13.9923
    1736          74     1.3469698983766e-78           14.2474           14.4381
    1737           2     2.6939397967532e-78           13.6967           13.9511
    1738          79     4.2092809324269e-80           13.5134           13.7826
    1739          79     1.0523202331067e-80           14.7434            14.634
    1740           1     2.6308005827668e-81           13.7594           13.6878
    1741          85      6.577001456917e-82           14.5563           13.6964
    1742           6     4.3489927425733e-74           13.5065           10.2606
    1753           4      4.910827754498e-80           14.7544           12.6971
    1755           5      2.455413877249e-80           14.9172           13.3133
    1756           7     1.2277069386245e-80           14.5774           10.6681
    1758           6     1.5346336732806e-81           13.6545            9.9796
    1764           7      3.836585555271e-82           13.9318           13.9612
    1794           7      1.521166988165e-90           14.3471           13.2564
    1796           1     7.3594903980192e-88            12.206           13.4818
    1798           0     5.1922499862697e-88           13.2534           14.9588
    1805          78     3.6267447189449e-97           14.3066           13.7296
    1806          69     9.0668617973624e-98           14.3713           13.6516
    1808           1      1.450697887578e-96           13.2389             10.51
    1808          85     9.0668617973624e-98           14.6367           11.7772
    1809           0     2.2667154493406e-98           14.9574           10.1594
    1809           2     2.2667154493406e-98           14.3304           12.3626
    1810           0     6.9418160636056e-98           14.7677           13.3735
    1810           1      4.675100614265e-98           14.0943           13.1442
    1810           2      4.675100614265e-98           13.9509           10.5906
    1811          61     1.4166971558379e-99           13.1705           12.4576
    1811          62     1.4166971558379e-99           13.2717           14.9513
    1812          64     2.9219378839156e-99           13.8211           12.0915
    1812          67     2.9219378839156e-99           14.8781           12.6661
    1814           1     5.6667886233515e-99           13.2273           13.8856
    1816           3     1.4609689419578e-99           11.3033           10.0731
    1817           0     7.304844709789e-100           12.3335           14.3694
    1817           3     7.304844709789e-100           14.2238           13.9522
    1818          72    1.2174741182982e-100           14.5673             9.522
    1818          73    1.2174741182982e-100           12.2388           13.6559
    1819           4    2.4349482365963e-100           14.9732           11.5774
    1819           5    1.8262111774473e-100           14.1984            14.848
    1819           6    4.8698964731927e-100           13.6607           12.4692
    1819          70    4.5655279436181e-101           12.5759           14.1466
    1820           2    6.0873705914908e-101           14.7285            13.829
    1821          48    2.8534549647613e-102           14.8384           14.2118
    1821          55    1.5218426478727e-101           14.4345           11.7089
    1822           2    3.8046066196818e-102           14.8027           14.9738
    1822          73    1.4267274823807e-102           14.1872           13.0161
    1822          74    1.4267274823807e-102           12.5166           11.9027
    1822          76    1.4267274823807e-102           14.8261           14.3892
    1823           3    7.1336374119033e-103           14.6055           13.2796
    1823           4    3.8046066196818e-102           13.6815           14.7315
    1823          78    9.5115165492044e-103           13.1596           12.9348
    1824           0    1.7834093529758e-103           11.6315           14.4413
    1824           4    9.5115165492044e-103           13.3711           13.8855
    1824          65    1.7834093529758e-103           13.8978           14.9685
    1824          69    9.5115165492044e-103           13.8731           13.5978
    1825           1    9.5115165492044e-103           13.2864             11.66
    1826           0    1.3870961634256e-103           14.3735           13.4394
    1826           2    1.3870961634256e-103           14.5509           11.9388
    1826           4    1.6645153961108e-102           14.7978            13.316
    1826           5    4.1612884902769e-103           14.8119           13.1279
    1826           6    6.5391676275781e-103           12.8704           10.3436
    1826          60    5.9446978432528e-104           13.6782            13.682
    1827           0    3.4677404085641e-104           12.6296           13.4074
    1827           4    2.9723489216264e-103           14.5628           12.1856
    1827           5    4.7557582746022e-103           14.2273           11.9215
    1830           2    5.4183443883814e-106           14.9366           14.6159
    1830          61    5.4183443883814e-106           14.4264           12.9953
    1831           4    2.7091721941907e-106           14.6257           12.7987
    1831           6    2.7091721941907e-106           14.3287           14.0116
    1831          64    1.3545860970954e-106           12.2481           12.5115
    1832           4    2.7091721941907e-106           13.6382            12.575
    1832          72    3.3864652427384e-107           14.5759           14.5058
    1833           9    3.3864652427384e-107           12.0316           13.0917
    1833          65    6.7729304854768e-107           11.5583           11.3815
    1834           1    6.7729304854768e-107           14.6318           13.3149
    1834          58    1.6932326213692e-107           14.4601             13.53
    1835           0    1.6932326213692e-107           14.1747           13.1891
    1836           4    3.3864652427384e-107            9.6501           11.1598
    1839          56     3.0602141595313e-74           13.5217           14.5778
    1840           1    2.2047299757411e-110           14.2122           11.4633
    1840          14     3.0602141595313e-73            13.616           14.1868
    1840          56    1.1023649878706e-110           13.9931           14.0248
    1841           2    5.8204871359566e-108           13.4539           10.9038
    1841          55    2.7559124696764e-111           14.6152           11.3171
    1842           3    1.4110271844743e-108           14.9754           11.0533
    1842          17    1.4110271844743e-108           13.7287           14.7885
    1842          61    6.8897811741911e-112           14.5925           13.8762
    1843           0    5.2362336923852e-109           13.3361           11.9176
    1844           1    1.3142257589769e-109           13.2587           11.4311
    1844           2    1.3142257589769e-109           13.4953           12.1197
    1844           3    1.3142257589769e-109           10.7025            8.1499
    1844          67    1.3090584230963e-109           14.1949           10.3792
    1846           1    3.2726460577408e-110           10.4594           11.7167
    1847           2    3.2726460577408e-110            11.031           12.2913
    1849           2    1.0908820192469e-110           14.8904           13.7023
    1850          61    2.7272050481173e-111           13.0494           12.3913
    1850          62    2.7272050481173e-111           13.3258           10.8832
    1851           1    1.3636025240586e-111           12.2312           10.8485
    1851          64    6.8180126202932e-112           14.6839           11.8208
    1851          65    6.8180126202932e-112           14.5779           13.5825
    1851          67    6.8180126202932e-112           14.8432           10.2907
    1852           0    1.5908696114018e-111           13.4162           13.1679
    1853           3    8.5225157753666e-113           14.8246           14.8538
    1853           7    6.8180126202932e-112            12.923            9.4815
    1854           1    2.1306289438416e-113           10.6257           14.7052
    1854           2    2.1306289438416e-113           14.1824            14.284
    1854           7    8.5225157753666e-113           11.6927           11.3064
    1854          63    2.1306289438416e-113           12.8537           14.3605
    1855           4    8.5225157753666e-113           12.6937           12.1846
    1855           6    8.5225157753666e-113           14.8103            13.606
    1856          62    2.6632861798021e-114           13.1299           12.4526
    1856          64    2.6632861798021e-113           13.5428           12.2888
    1856          67    2.6632861798021e-113           14.7589           14.2421
    1857           5    6.6582154495051e-114           13.9294           14.6274
    1857          57    2.6632861798021e-114           11.0076           12.5085
    1857          58    2.6632861798021e-114           14.9244           13.8791
    1857          59    2.6632861798021e-114           12.0061           13.8711
    1858           5     2.219405149835e-114           14.5264           11.8832
    1858          68    2.6632861798021e-114            12.727           14.3185
    1859           4    1.1097025749175e-114           13.3607           13.5842
    1859          70    6.6582154495051e-115           14.5234           13.1719
    1860          73    2.7742564372938e-115           14.4234           14.0641
    1860          75    2.7742564372938e-115           13.1684           14.5201
    1861           3    6.6582154495051e-115           11.7533           14.8787
    1861           6    6.4732650203522e-115            9.9757             12.69
    1861          68    2.7742564372938e-115           11.8886             14.01
    1861          70    2.7742564372938e-115           13.5925           13.1513
    1862           7    1.3871282186469e-115           14.7261           13.7617
    1863           2    1.3871282186469e-115           14.9714           12.5048
    1863           3     9.247521457646e-116           12.7801           14.6635
    1864           3     2.7493424369694e-76            10.848           14.2057
    1865           1     2.7493424369694e-76           12.3785           14.6083
    1865           4    6.9356410932345e-116           13.3517           13.9062
    1866           1     6.8733560924236e-77            7.8025            9.6953
    1866           7    3.4678205466173e-116           14.2067           13.7476
    1866          69     1.7183390231059e-77           14.0155           14.7928
    1866          71     1.7183390231059e-77           14.2962           14.5023
    1866          75     6.8733560924236e-77            7.9643            8.2321
    1867           0     6.8733560924236e-77           13.1188           13.2484
    1867           2     6.8733560924236e-77           12.1551           13.1277
    1867           4    1.7339102733086e-116           13.9668           13.9063
    1867           6    1.7339102733086e-116           14.1713           13.8283
    1867          80    8.6695513665431e-117           13.7053           12.1581
    1867          81    8.6695513665431e-117            14.702           13.3151
    1868           1     2.2911186974745e-77           11.0755           14.6621
    1868           3     2.2911186974745e-77           10.4304           11.8322
    1868           6    8.6695513665431e-117           14.7159            13.507
    1868          70    4.3347756832716e-117            14.982           12.5178
    1869           6    8.6695513665431e-117           14.8034           14.6478
    1869           7    4.3347756832716e-117           13.4253           13.8306
    1870           3     6.8017586331275e-78           11.2499           10.6988
    1870          65    5.4184696040895e-118           13.6374           14.0739
    1870          66    5.4184696040895e-118           14.9873            11.035
    1871           7    2.1673878416358e-117           13.3269           13.5372
    1871          68     1.9689301306422e-78           12.6237           13.6592
    1871          75    1.0836939208179e-117           12.6543            13.575
    1872           4    1.0836939208179e-117           14.6547           13.1336
    1872          68     4.9223253266054e-79           13.3241           14.6824
    1873           2     1.9689301306422e-78           12.8626           13.4488
    1874          64     4.5867122361551e-79            11.625           12.7235
    1874          67     4.5867122361551e-79            8.0684           12.8084
    1875           2     4.5867122361551e-79           12.8283           12.0731
    1875           7    5.4184696040895e-118           13.6154           14.7846
    1875          65     1.1466780590388e-79           12.5195           13.3145
    1875          69     8.9496824120099e-80           12.9086           14.4181
    1876           4    2.7092348020447e-118           12.0872           13.1939
    1876          72     2.8666951475969e-80            12.557           14.7214
    1876          73     2.8666951475969e-80           12.6259           13.5604
    1877           1      3.579872964804e-79           12.3494           11.1023
    1877           5    2.0319261015335e-118           11.5579            9.6106
    1878           7    1.0159630507668e-118           13.7623           13.8029
    1880           7    5.0798152538339e-119           14.3847           10.6548
    1880          77    2.5399076269169e-119            14.641           12.3866
    1880          78    2.5399076269169e-119           13.9935           13.4022
    1881           4     1.693271751278e-119           14.1099           12.9425
    1882          16    4.2331793781949e-120           14.7442           13.8543
    1882          17    4.2331793781949e-120           13.8015           13.8187
    1882          19    4.2331793781949e-120           14.9992           12.3006
    1882          68      1.491613735335e-80           12.9166           14.1065
    1882          73    6.3497690672923e-120           14.9952           13.9381
    1883          68    1.5874422668231e-120           11.6213           10.8496
    1883          69    1.5874422668231e-120           12.1437           13.3776
    1883          70    1.5874422668231e-120            12.153           12.2467
    1885          71     8.3417721266455e-81           14.6565           13.4477
    1886          67     3.0177016162457e-81           13.7709           14.2514
    1887           1     2.4141612929966e-80           13.4051           14.5827
    1888           4    5.2914742227436e-121           14.0051            13.655
    1888          73    6.6143427784295e-122           11.8467           13.1841
    1889          68    1.6535856946074e-122            13.758            14.903
    1890           1    1.6535856946074e-122           12.2832           13.5793
    1890          68    4.1339642365184e-123           14.5645           14.5513
    1890          71    4.1339642365184e-123           14.6632            14.506
    1891           6    1.3779880788395e-123           13.6526           11.7441
    1891          64    3.1004731773888e-123           12.8158           14.6323
    1892          65    3.4449701970987e-124           13.7012           14.7577
    1893           4     1.937795735868e-124           14.5661           14.0758
    1893           5     1.937795735868e-124           12.3873           14.2817
    1893           7     1.937795735868e-124           13.3182           14.0726
    1893          67     3.4212487350357e-81           13.5588           14.8662
    1894           7    3.1973629641822e-123           11.1564           13.8388
    1895           5    7.9934074104556e-124           13.4674           14.2589
    1898           5    9.9917592630695e-125           13.4777           13.6039
    1899          76    2.4979398157674e-125           14.3597           13.1851
    1901          74    3.1224247697092e-125           14.3849           12.8511
    1902           7    1.5612123848546e-125           14.3007           12.1383
    1903           6    5.2040412828487e-127            12.645           13.1915
    1903          76     7.806061924273e-126            14.929           14.5602
    1904           5     7.806061924273e-126           13.2233           11.0266
    1904          67     1.3702630060094e-77           12.7772           14.5882
    1906           0      1.119031279037e-77           10.8875             14.06
    1907          60    6.0984858783383e-128           14.5075           13.7108
    1907          62    6.0984858783383e-128           14.5524           13.8508
    1908           6    1.2196971756677e-127           14.3364           14.9703
    1911           5    3.0492429391692e-128           14.0896           12.4761
    1911          69    7.6231073479229e-129           14.8711           14.2745
    1913           5    7.6231073479229e-129           13.7301           13.6233
    1913           7    7.6231073479229e-129           13.6852           13.0841
    1915          72    9.5288841849036e-130           14.2019           14.4842
    1915          73    9.5288841849036e-130           12.0397           12.8363
    1915          75    9.5288841849036e-130           13.1802           13.3617
    1916          69    2.3822210462259e-130           13.1741           14.3559
    1917          73    5.9555526155648e-131           14.4363            13.105
    1918           4    1.4888881538912e-131           14.7474             13.15
    1919           6     3.722220384728e-132           13.4461           10.4059
    1919          69     6.1777784554034e-80           13.1672           13.7972
    1920           4     1.861110192364e-132           14.8935           14.1156
    1920           5     1.861110192364e-132           14.8951           14.2385
    1920          77    9.3055509618199e-133           14.2086           14.2298
    1920          78    9.3055509618199e-133            8.3119           12.6983
    1921          69     2.326387740455e-133           14.0749           12.8345
    1922           3    5.8159693511375e-134           12.6083           14.3759
    1922           5    6.2037006412133e-133           13.8313           13.6068
    1923           0    5.8159693511375e-134           13.3614           11.9265
    1923           3    2.9079846755687e-134           14.6994           14.3781
    1928          61     3.7706167330343e-84           13.8106           14.6528
    1936          75     2.8172366251943e-78           14.0206           14.1409
    1965          53      2.491938562436e-81           11.7742           14.9723
